,age,gender,income,education,married,children,occupation,purchase_amount,most bought item,labels
0,0.30202697256774874,-1.0115667088619185,1.2049302459012252,-1.2964704314432578,-0.9797058382043892,1.3212279791843233,-1.6175778432117105,-0.6585692406885413,-1.6691914841973252,"[1, 6, 3]"
1,-1.221163811275364,0.9875769845410823,0.3920676216683785,-0.4169111156744262,-0.9797058382043892,-0.4498551028321959,-1.2980878485027019,0.6898421653355227,-1.5231554838301051,"[2, 0]"
2,0.30202697256774874,0.9875769845410823,-1.9489403328131754,0.46264820009440544,1.0196938316004867,1.3212279791843233,-0.9785978537936934,0.029308382229363526,-1.377119483462885,"[6, 1, 5, 3]"
3,-1.583828283618962,-1.0115667088619185,-0.040381082870522826,1.3422075158632372,-0.9797058382043892,-1.3353966438404554,-0.6591078590846847,-0.15397923882226622,-1.231083483095665,[5]
4,-0.8584993389317657,0.9875769845410823,-0.46057695457095804,-1.2964704314432578,-0.9797058382043892,-1.3353966438404554,-1.2980878485027019,-0.7003328880001065,-1.0850474827284449,[4]
5,-1.5112953891502425,0.9875769845410823,0.19374146445693458,-1.2964704314432578,1.0196938316004867,1.3212279791843233,-0.3396178643756761,-0.2925521654145748,-0.9390114823612249,"[3, 1, 7]"
6,-1.003565127869205,-1.0115667088619185,-1.99825169727167,0.46264820009440544,1.0196938316004867,1.3212279791843233,-0.6591078590846847,-1.5762811128228051,-0.7929754819940048,"[0, 2, 6]"
7,-1.5112953891502425,0.9875769845410823,-1.4174052977018219,1.3422075158632372,-0.9797058382043892,1.3212279791843233,-0.020127869666667454,0.4652056595056605,-0.6469394816267848,"[7, 0]"
8,0.7372243393800666,-1.0115667088619185,-0.9214463616373563,1.3422075158632372,1.0196938316004867,-1.3353966438404554,0.29936212504234117,0.33109278665520814,-0.5009034812595647,"[1, 5, 4, 3]"
9,-1.583828283618962,-1.0115667088619185,-0.1310035895409652,1.3422075158632372,1.0196938316004867,-1.3353966438404554,0.6188521197513498,0.38118967254479974,-0.35486748089234466,"[2, 5]"
10,1.1724217061923845,0.9875769845410823,1.168131064825258,1.3422075158632372,1.0196938316004867,-1.3353966438404554,0.9383421144603584,-1.0942446128332017,-0.20883148052512462,"[6, 4]"
11,-1.003565127869205,0.9875769845410823,0.17017891933646967,1.3422075158632372,1.0196938316004867,0.43568643817606373,-0.3396178643756761,1.8465249198184268,-1.231083483095665,"[5, 7]"
12,1.6076190730047024,-1.0115667088619185,0.40956453551261585,-0.4169111156744262,-0.9797058382043892,-1.3353966438404554,-0.3396178643756761,0.8349611175035099,-0.5009034812595647,[4]
13,0.22949407809902908,0.9875769845410823,-1.4822552384477254,-1.2964704314432578,1.0196938316004867,0.43568643817606373,-0.9785978537936934,-0.5895552809372958,-0.06279548015790458,"[3, 2, 5, 4]"
14,0.7372243393800666,0.9875769845410823,-0.05403255674880398,0.46264820009440544,-0.9797058382043892,-1.3353966438404554,0.29936212504234117,-1.7347783911780978,-1.377119483462885,"[0, 6, 5]"
15,0.08442828916158977,0.9875769845410823,-0.891641983921413,-0.4169111156744262,-0.9797058382043892,0.43568643817606373,-0.9785978537936934,0.024529562661422012,0.08324052020931547,"[7, 6, 3]"
16,-0.13317039424456917,-1.0115667088619185,0.7795097666716312,-0.4169111156744262,-0.9797058382043892,1.3212279791843233,0.9383421144603584,-1.4751761188203834,-0.9390114823612249,"[1, 2, 5, 7]"
17,-1.1486309168066442,0.9875769845410823,-0.8773900157717415,-0.4169111156744262,-0.9797058382043892,-0.4498551028321959,-1.2980878485027019,1.1494048132657262,-0.5009034812595647,"[2, 1, 4, 3]"
18,0.447092761505188,-1.0115667088619185,0.08033111610350759,0.46264820009440544,1.0196938316004867,0.43568643817606373,-0.3396178643756761,0.1609753119434349,-1.377119483462885,"[6, 5, 0]"
19,0.447092761505188,0.9875769845410823,0.12590545389506483,-1.2964704314432578,1.0196938316004867,-0.4498551028321959,-1.2980878485027019,0.5569784407565388,-0.35486748089234466,"[5, 2]"
20,-0.3507690776507281,0.9875769845410823,-1.4895461589643642,-0.4169111156744262,1.0196938316004867,-0.4498551028321959,-0.6591078590846847,-1.0738603575967507,-0.35486748089234466,"[4, 5]"
21,1.5350861785359828,-1.0115667088619185,0.22423592778725324,0.46264820009440544,-0.9797058382043892,-1.3353966438404554,-0.9785978537936934,0.8351052234105744,0.22927652057653553,"[3, 6, 4]"
22,-1.1486309168066442,0.9875769845410823,-0.24038535263519786,-1.2964704314432578,-0.9797058382043892,-0.4498551028321959,-0.9785978537936934,0.42352499074218625,-0.06279548015790458,"[0, 3]"
23,1.680151967473422,-1.0115667088619185,0.08382384205547387,-0.4169111156744262,1.0196938316004867,1.3212279791843233,-1.2980878485027019,-0.27531646687296474,-0.9390114823612249,"[7, 1, 5]"
24,-1.2936967057440836,-1.0115667088619185,-0.17821699135714036,-1.2964704314432578,1.0196938316004867,0.43568643817606373,0.9383421144603584,0.2044251197229405,0.37531252094375556,"[1, 7]"
25,0.5196256559739076,-1.0115667088619185,0.8398992494331574,1.3422075158632372,1.0196938316004867,-0.4498551028321959,-0.3396178643756761,0.7645423760733656,0.5213485213109756,"[2, 5, 3]"
26,1.1724217061923845,-1.0115667088619185,-0.31040846912383757,-1.2964704314432578,-0.9797058382043892,1.3212279791843233,-0.9785978537936934,-1.18364129386951,-0.7929754819940048,"[6, 2, 5, 7]"
27,0.664691444911347,0.9875769845410823,-0.41226602500083653,-1.2964704314432578,-0.9797058382043892,-1.3353966438404554,-0.9785978537936934,-0.4397559022126583,-0.5009034812595647,"[5, 4]"
28,-1.1486309168066442,-1.0115667088619185,1.0848380423552062,0.46264820009440544,1.0196938316004867,-1.3353966438404554,-0.020127869666667454,1.2576320492152016,-1.5231554838301051,"[4, 5, 0]"
29,1.680151967473422,-1.0115667088619185,1.3973684927611103,-1.2964704314432578,-0.9797058382043892,-1.3353966438404554,-0.3396178643756761,0.8574796928051445,0.6673845216781957,"[3, 1, 2, 7]"
30,-1.003565127869205,-1.0115667088619185,1.2555167735965098,1.3422075158632372,-0.9797058382043892,0.43568643817606373,-0.6591078590846847,-1.0241243416263097,0.8134205220454157,"[0, 6, 4]"
31,0.664691444911347,0.9875769845410823,-0.8640021310464234,-0.4169111156744262,1.0196938316004867,0.43568643817606373,1.257832109169367,-1.000428558376297,0.9594565224126358,"[7, 6, 3, 0]"
32,-0.7134335499943264,0.9875769845410823,0.7751164339719222,0.46264820009440544,-0.9797058382043892,-1.3353966438404554,1.5773221038783756,0.9194871572592301,0.6673845216781957,"[1, 2, 5]"
33,1.1724217061923845,0.9875769845410823,1.3408795041661516,-0.4169111156744262,1.0196938316004867,1.3212279791843233,0.6188521197513498,1.3233305742098833,1.1054925227798558,"[2, 0]"
34,-0.2782361831820085,0.9875769845410823,0.9723221942462406,1.3422075158632372,-0.9797058382043892,0.43568643817606373,1.5773221038783756,-0.508046288742343,1.2515285231470759,"[6, 3, 7]"
35,0.8822901283175059,0.9875769845410823,-0.16838936740528054,-0.4169111156744262,1.0196938316004867,-1.3353966438404554,1.5773221038783756,-1.4712777421481875,-0.35486748089234466,"[5, 1, 6, 7]"
36,0.01189539469287013,-1.0115667088619185,1.5284327336286827,1.3422075158632372,1.0196938316004867,0.43568643817606373,-0.3396178643756761,-1.186765935554178,0.08324052020931547,"[4, 3, 7]"
37,-1.583828283618962,-1.0115667088619185,-0.2959089905400626,1.3422075158632372,1.0196938316004867,0.43568643817606373,-1.2980878485027019,0.38453663543351235,-0.9390114823612249,"[3, 1, 2, 5]"
38,-0.9310322334004852,0.9875769845410823,-0.662739373780924,0.46264820009440544,1.0196938316004867,0.43568643817606373,-1.2980878485027019,-0.3976154276211,0.37531252094375556,"[0, 5, 4, 7]"
39,-0.4958348665881674,0.9875769845410823,0.11207368972439564,0.46264820009440544,-0.9797058382043892,-0.4498551028321959,-1.2980878485027019,0.4330498807126731,-0.6469394816267848,"[7, 6, 3]"
40,-0.6409006555256067,-1.0115667088619185,-0.5600824603299602,-1.2964704314432578,1.0196938316004867,-1.3353966438404554,-1.2980878485027019,-0.17264122780985014,-0.9390114823612249,"[1, 6, 4, 3]"
41,1.3900203895985435,-1.0115667088619185,0.09587895893697715,-1.2964704314432578,-0.9797058382043892,-1.3353966438404554,-0.020127869666667454,0.0809038727894549,0.5213485213109756,"[2, 6]"
42,-0.3507690776507281,-1.0115667088619185,0.05958974517568151,-1.2964704314432578,-0.9797058382043892,0.43568643817606373,1.5773221038783756,0.41160682036448376,1.2515285231470759,"[6, 0]"
43,-0.785966444463046,0.9875769845410823,2.601256607814576,0.46264820009440544,1.0196938316004867,-1.3353966438404554,0.29936212504234117,0.8067361042607443,-1.231083483095665,"[5, 2]"
44,-1.4387624946815227,0.9875769845410823,0.6620724627447907,0.46264820009440544,1.0196938316004867,-1.3353966438404554,-0.9785978537936934,-0.16910570064295088,1.397564523514296,"[4, 1, 6, 7]"
45,-1.3662296002128032,-1.0115667088619185,-0.6098189894198447,0.46264820009440544,-0.9797058382043892,-0.4498551028321959,0.9383421144603584,2.0193559669591457,1.543600523881516,"[3, 2, 6]"
46,0.22949407809902908,0.9875769845410823,1.8387661809283427,1.3422075158632372,1.0196938316004867,0.43568643817606373,-0.6591078590846847,-1.6597151454040986,0.8134205220454157,"[0, 7]"
47,-1.6563611780876817,-1.0115667088619185,1.4952768778896146,-1.2964704314432578,1.0196938316004867,-0.4498551028321959,-0.6591078590846847,-0.053338547660705234,0.9594565224126358,[7]
48,0.3745598670364684,0.9875769845410823,1.1237738763063736,-1.2964704314432578,1.0196938316004867,0.43568643817606373,1.257832109169367,0.12797553744297804,-1.6691914841973252,"[1, 0, 7]"
49,0.3745598670364684,-1.0115667088619185,1.2204576850565385,-1.2964704314432578,-0.9797058382043892,-0.4498551028321959,0.6188521197513498,0.9003577278624458,-0.6469394816267848,"[2, 1, 7]"
50,-1.583828283618962,-1.0115667088619185,-0.5119765531576358,-1.2964704314432578,-0.9797058382043892,-1.3353966438404554,0.6188521197513498,0.08802691354969856,0.22927652057653553,"[6, 5, 3, 0]"
51,-0.2782361831820085,0.9875769845410823,-0.3170608495141135,0.46264820009440544,1.0196938316004867,-1.3353966438404554,-0.3396178643756761,-0.8655032758412634,-1.231083483095665,"[5, 4, 3]"
52,1.244954600661104,0.9875769845410823,0.1726313204428095,0.46264820009440544,1.0196938316004867,-0.4498551028321959,-0.9785978537936934,1.6051568135949819,-1.5231554838301051,"[4, 0]"
53,1.3174874951298239,-1.0115667088619185,0.08351361240507958,1.3422075158632372,-0.9797058382043892,-1.3353966438404554,-1.2980878485027019,-0.681137089795636,1.543600523881516,[3]
54,0.9548230227862256,0.9875769845410823,-0.08743572300679713,-0.4169111156744262,-0.9797058382043892,1.3212279791843233,0.29936212504234117,-1.1825791123211353,-0.5009034812595647,"[0, 2, 6, 4, 3]"
55,-0.42330197211944776,0.9875769845410823,-0.9128123053283239,-0.4169111156744262,1.0196938316004867,-1.3353966438404554,0.9383421144603584,0.18367570531742217,0.37531252094375556,"[7, 1]"
56,0.08442828916158977,0.9875769845410823,0.963884331321949,-0.4169111156744262,1.0196938316004867,1.3212279791843233,0.29936212504234117,2.5065986442293746,1.2515285231470759,"[1, 6, 5, 7]"
57,-1.1486309168066442,-1.0115667088619185,0.3394978196198095,1.3422075158632372,-0.9797058382043892,1.3212279791843233,0.9383421144603584,0.38677484086942243,1.2515285231470759,"[2, 1, 6, 3]"
58,-0.8584993389317657,0.9875769845410823,0.2949679748279657,-0.4169111156744262,-0.9797058382043892,1.3212279791843233,0.9383421144603584,-0.8616984995630244,-1.0850474827284449,"[6, 4]"
59,1.3174874951298239,0.9875769845410823,-0.2297453727697648,1.3422075158632372,-0.9797058382043892,1.3212279791843233,1.257832109169367,1.2998235134374234,-0.6469394816267848,"[5, 7]"
60,-0.568367761056887,0.9875769845410823,1.4374386610939576,-1.2964704314432578,1.0196938316004867,0.43568643817606373,-0.6591078590846847,0.9308469760755892,1.397564523514296,"[4, 1, 0]"
